S.No,AppTag,LOB,AuthReq,ImmediateTxf,ClarfierQuestion,NextAction
800,none-none,FARMER_VANITY_VANITY,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU_REP
801,none-none,SHARED_MM_HOMEOWNER,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU_REP
802,none-none,21_VANITY_FF_AUTO_SERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU_REP
803,none-none,21SV,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU_REP
804,none-none,21SM,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU_REP
805,none-none,SHARED_MAIN_MENU_FWS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU_REP
806,online-get_help,SHARED_MM_BW,Y,N,NA,BW_PROD_MM_TECH
807,online-get_help,BW_PROD_BW,Y,N,NA,BW_PROD_MM_TECH
808,online-get_help,FOREMOST_AGENT_FOREMOST,Y,N,NA,FOREMOST_STAR
809,online-get_help,FARM_PL_FAS,Y,N,NA,FAS_ADDT_DEP_AGT_SUPPORT
810,online-get_help,SHARED_MM_FARMERSERVICE,Y,N,NA,WEBSITE_HELP
811,online-get_help,FARMER_SALES_FARMER_TRAINING,Y,N,NA,WEBSITE_HELP
812,online-get_help,FARMER_VANITY_VANITY,Y,N,NA,WEBSITE_HELP
813,online-get_help,SHARED_MM_HOMEOWNER,Y,N,NA,WEBSITE_HELP
814,online-get_help,21V,Y,N,NA,WEBSITE_HELP
815,online-get_help,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,WEBSITE_HELP
816,online-get_help,21SV,Y,N,NA,WEBSITE_HELP
817,online-get_help,21SM,Y,N,NA,WEBSITE_HELP
818,online-get_help,SHARED_MAIN_MENU_FWS,Y,N,NA,WEBSITE_HELP
819,other-query,SHARED_MM_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU
820,other-query,BW_PROD_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,BW_PROD_MM
821,other-query,FOREMOST_AGENT_FOREMOST,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,BW_PROD_MM
822,other-query,FARM_PL_FAS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,FAS_POLICY_COLLECTION
823,other-query,SHARED_MM_FARMERSERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU
824,other-query,FARMER_SALES_FARMER_TRAINING,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,FARMER_VAN
825,other-query,FARMER_VANITY_VANITY,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,FARMER_VAN
826,other-query,SHARED_MM_HOMEOWNER,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,FARMER_VAN
827,other-query,21V,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU
828,other-query,21_VANITY_FF_AUTO_SERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU
829,other-query,21SV,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU
830,other-query,21SM,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU
831,other-query,SHARED_MAIN_MENU_FWS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.update.billing.information,SHARED_MAIN_MENU
832,outbound-contact,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
833,outbound-contact,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
834,outbound-contact,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
835,outbound-contact,FARM_PL_FAS,Y,N,NA,FASMM_PL_MN
836,outbound-contact,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
837,outbound-contact,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
838,outbound-contact,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
839,outbound-contact,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
840,outbound-contact,21V,Y,N,NA,POLICY_CHANGE
841,outbound-contact,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
842,outbound-contact,21SV,Y,N,NA,POLICY_CHANGE
843,outbound-contact,21SM,Y,N,NA,POLICY_CHANGE
844,outbound-contact,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
845,password-reset,SHARED_MM_BW,Y,N,NA,BW_PROD_MM
846,password-reset,BW_PROD_BW,Y,N,NA,BW_PROD_MM
847,password-reset,FOREMOST_AGENT_FOREMOST,Y,N,NA,FOREMOST_STAR
848,password-reset,FARM_PL_FAS,Y,N,NA,FASMM_MN_TECH_SUPPORT
849,password-reset,SHARED_MM_FARMERSERVICE,Y,N,NA,WEBSITE_HELP
850,password-reset,FARMER_SALES_FARMER_TRAINING,Y,N,NA,WEBSITE_HELP
851,password-reset,FARMER_VANITY_VANITY,Y,N,NA,WEBSITE_HELP
852,password-reset,SHARED_MM_HOMEOWNER,Y,N,NA,WEBSITE_HELP
853,password-reset,21V,Y,N,NA,WEBSITE_HELP
854,password-reset,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,WEBSITE_HELP
855,password-reset,21SV,Y,N,NA,WEBSITE_HELP
856,password-reset,21SM,Y,N,NA,WEBSITE_HELP
857,password-reset,SHARED_MAIN_MENU_FWS,Y,N,NA,WEBSITE_HELP
858,payment_arrangements-query,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
859,payment_arrangements-query,BW_PROD_BW,Y,N,NA,OTHER_BILLING
860,payment_arrangements-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,OTHER_BILLING
861,payment_arrangements-query,FARM_PL_FAS,Y,N,NA,FAS_POLICY_BILLING
862,payment_arrangements-query,SHARED_MM_FARMERSERVICE,Y,N,NA,FAS_POLICY_BILLING
863,payment_arrangements-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,FAS_POLICY_BILLING
864,payment_arrangements-query,FARMER_VANITY_VANITY,Y,N,NA,FAS_POLICY_BILLING
865,payment_arrangements-query,SHARED_MM_HOMEOWNER,Y,N,NA,FAS_POLICY_BILLING
866,payment_arrangements-query,21V,Y,N,NA,POLICY_CHANGE
867,payment_arrangements-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
868,payment_arrangements-query,21SV,Y,N,NA,POLICY_CHANGE
869,payment_arrangements-query,21SM,Y,N,NA,POLICY_CHANGE
870,payment_arrangements-query,SHARED_MAIN_MENU_FWS,Y,N,NA,WEBSITE_HELP
871,payment_date-change,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
872,payment_date-change,BW_PROD_BW,Y,N,NA,OTHER_BILLING
873,payment_date-change,FOREMOST_AGENT_FOREMOST,Y,N,NA,OTHER_BILLING
874,payment_date-change,FARM_PL_FAS,Y,N,NA,FAS_POLICY_BILLING
875,payment_date-change,SHARED_MM_FARMERSERVICE,Y,N,NA,FAS_POLICY_BILLING
876,payment_date-change,FARMER_SALES_FARMER_TRAINING,Y,N,NA,FAS_POLICY_BILLING
877,payment_date-change,FARMER_VANITY_VANITY,Y,N,NA,FAS_POLICY_BILLING
878,payment_date-change,SHARED_MM_HOMEOWNER,Y,N,NA,FAS_POLICY_BILLING
879,payment_date-change,21V,Y,N,NA,POLICY_CHANGE
880,payment_date-change,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
881,payment_date-change,21SV,Y,N,NA,POLICY_CHANGE
882,payment_date-change,21SM,Y,N,NA,POLICY_CHANGE
883,payment_date-change,SHARED_MAIN_MENU_FWS,Y,N,NA,WEBSITE_HELP
884,payment_due_date-query,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
885,payment_due_date-query,BW_PROD_BW,Y,N,NA,OTHER_BILLING
886,payment_due_date-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,OTHER_BILLING
887,payment_due_date-query,FARM_PL_FAS,Y,N,NA,FAS_POLICY_BILLING
888,payment_due_date-query,SHARED_MM_FARMERSERVICE,Y,N,NA,BILLING_PAYMENT
889,payment_due_date-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,BILLING_PAYMENT
890,payment_due_date-query,FARMER_VANITY_VANITY,Y,N,NA,BILLING_PAYMENT
891,payment_due_date-query,SHARED_MM_HOMEOWNER,Y,N,NA,BILLING_PAYMENT
892,payment_due_date-query,21V,Y,N,NA,BILLING_PAYMENT
893,payment_due_date-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,BILLING_PAYMENT
894,payment_due_date-query,21SV,Y,N,NA,BILLING_PAYMENT
895,payment_due_date-query,21SM,Y,N,NA,BILLING_PAYMENT
896,payment_due_date-query,SHARED_MAIN_MENU_FWS,Y,N,NA,BILLING_PAYMENT
897,payment_info-query,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
898,payment_info-query,BW_PROD_BW,Y,N,NA,OTHER_BILLING
899,payment_info-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,OTHER_BILLING
900,payment_info-query,FARM_PL_FAS,Y,N,NA,FAS_POLICY_BILLING
901,payment_info-query,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
902,payment_info-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
903,payment_info-query,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
904,payment_info-query,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
905,payment_info-query,21V,Y,N,NA,BILLING_PAYMENT
906,payment_info-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,BILLING_PAYMENT
907,payment_info-query,21SV,Y,N,NA,BILLING_PAYMENT
908,payment_info-query,21SM,Y,N,NA,BILLING_PAYMENT
909,payment_info-query,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
910,payment_status-query,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
911,payment_status-query,BW_PROD_BW,Y,N,NA,POLICY_STATUS
912,payment_status-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_STATUS
913,payment_status-query,FARM_PL_FAS,Y,N,NA,FAS_POLICY_BILLING
914,payment_status-query,SHARED_MM_FARMERSERVICE,Y,N,NA,BILLING_PAYMENT
915,payment_status-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,BILLING_PAYMENT
916,payment_status-query,FARMER_VANITY_VANITY,Y,N,NA,BILLING_PAYMENT
917,payment_status-query,SHARED_MM_HOMEOWNER,Y,N,NA,BILLING_PAYMENT
918,payment_status-query,21V,Y,N,NA,BILLING_PAYMENT
919,payment_status-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,BILLING_PAYMENT
920,payment_status-query,21SV,Y,N,NA,BILLING_PAYMENT
921,payment_status-query,21SM,Y,N,NA,BILLING_PAYMENT
922,payment_status-query,SHARED_MAIN_MENU_FWS,Y,N,NA,BILLING_PAYMENT
923,payment-cancel,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
924,payment-cancel,BW_PROD_BW,Y,N,NA,OTHER_BILLING
925,payment-cancel,FOREMOST_AGENT_FOREMOST,Y,Y,NA,TRANSFER
926,payment-cancel,FARM_PL_FAS,Y,N,NA,FAS_POLICY_BILLING
927,payment-cancel,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
928,payment-cancel,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
929,payment-cancel,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
930,payment-cancel,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
931,payment-cancel,21V,Y,N,NA,POLICY_CHANGE
932,payment-cancel,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
933,payment-cancel,21SV,Y,N,NA,POLICY_CHANGE
934,payment-cancel,21SM,Y,N,NA,POLICY_CHANGE
935,payment-cancel,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
936,payment-change,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
937,payment-change,BW_PROD_BW,Y,N,NA,OTHER_BILLING
938,payment-change,FOREMOST_AGENT_FOREMOST,Y,N,NA,OTHER_BILLING
939,payment-change,FARM_PL_FAS,Y,N,NA,FAS_POLICY_BILLING
940,payment-change,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
941,payment-change,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
942,payment-change,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
943,payment-change,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
944,payment-change,21V,Y,N,NA,POLICY_CHANGE
945,payment-change,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
946,payment-change,21SV,Y,N,NA,POLICY_CHANGE
947,payment-change,21SM,Y,N,NA,POLICY_CHANGE
948,payment-change,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
949,payment-execute,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
950,payment-execute,BW_PROD_BW,Y,N,NA,POLICY_STATUS
951,payment-execute,FOREMOST_AGENT_FOREMOST,Y,Y,NA,TRANSFER
952,payment-execute,FARM_PL_FAS,Y,N,NA,FAS_POLICY_BILLING
953,payment-execute,SHARED_MM_FARMERSERVICE,Y,N,NA,BILLING_PAYMENT
954,payment-execute,FARMER_SALES_FARMER_TRAINING,Y,N,NA,BILLING_PAYMENT
955,payment-execute,FARMER_VANITY_VANITY,Y,N,NA,BILLING_PAYMENT
956,payment-execute,SHARED_MM_HOMEOWNER,Y,N,NA,BILLING_PAYMENT
957,payment-execute,21V,Y,N,NA,BILLING_PAYMENT
958,payment-execute,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,BILLING_PAYMENT
959,payment-execute,21SV,Y,N,NA,BILLING_PAYMENT
960,payment-execute,21SM,Y,N,NA,BILLING_PAYMENT
961,payment-execute,SHARED_MAIN_MENU_FWS,Y,N,NA,BILLING_PAYMENT
962,payment-get_help,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
963,payment-get_help,BW_PROD_BW,Y,N,NA,TRANSFER
964,payment-get_help,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
965,payment-get_help,FARM_PL_FAS,Y,N,NA,FAS_POLICY_BILLING_MISAPPLIED_MONEY
966,payment-get_help,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
967,payment-get_help,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
968,payment-get_help,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
969,payment-get_help,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
970,payment-get_help,21V,Y,N,NA,POLICY_CHANGE
971,payment-get_help,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
972,payment-get_help,21SV,Y,N,NA,POLICY_CHANGE
973,payment-get_help,21SM,Y,N,NA,POLICY_CHANGE
974,payment-get_help,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
975,payment-vague,SHARED_MM_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,BILLING_PAYMENT
976,payment-vague,BW_PROD_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,OTHER_BILLING
977,payment-vague,FOREMOST_AGENT_FOREMOST,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,OTHER_BILLING
978,payment-vague,FARM_PL_FAS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,FAS_POLICY_BILLING
979,payment-vague,SHARED_MM_FARMERSERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,BILLING_PAYMENT
980,payment-vague,FARMER_SALES_FARMER_TRAINING,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,BILLING_PAYMENT
981,payment-vague,FARMER_VANITY_VANITY,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,BILLING_PAYMENT
982,payment-vague,SHARED_MM_HOMEOWNER,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,BILLING_PAYMENT
983,payment-vague,21V,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,BILLING_PAYMENT
984,payment-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,BILLING_PAYMENT
985,payment-vague,21SV,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,BILLING_PAYMENT
986,payment-vague,21SM,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,BILLING_PAYMENT
987,payment-vague,SHARED_MAIN_MENU_FWS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.make.a.payment.or.get.payment.due.date,BILLING_PAYMENT
988,policy_auto_new-query,SHARED_MM_BW,Y,N,NA,AGENT_INFO 
989,policy_auto_new-query,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
990,policy_auto_new-query,FOREMOST_AGENT_FOREMOST,Y,Y,NA,TRANSFER
991,policy_auto_new-query,FARM_PL_FAS,Y,N,NA,FAS_POLICY_BILLING
992,policy_auto_new-query,SHARED_MM_FARMERSERVICE,Y,N,NA,FARMERS_VANITY
993,policy_auto_new-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,FARMERS_VANITY
994,policy_auto_new-query,FARMER_VANITY_VANITY,Y,N,NA,FARMERS_VANITY
995,policy_auto_new-query,SHARED_MM_HOMEOWNER,Y,N,NA,FARMERS_VANITY
996,policy_auto_new-query,21V,Y,N,NA,SHARED_QUOTES
997,policy_auto_new-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,SHARED_QUOTES
998,policy_auto_new-query,21SV,Y,N,NA,SHARED_QUOTES
999,policy_auto_new-query,21SM,Y,N,NA,SHARED_QUOTES
1000,policy_auto_new-query,SHARED_MAIN_MENU_FWS,Y,N,NA,SHARED_QUOTES
1001,policy_auto-cancel,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1002,policy_auto-cancel,BW_PROD_BW,Y,N,NA,POLICY_QUESTION 
1003,policy_auto-cancel,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
1004,policy_auto-cancel,FARM_PL_FAS,Y,N,NA,FAS_POLICY_BILLING
1005,policy_auto-cancel,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1006,policy_auto-cancel,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1007,policy_auto-cancel,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1008,policy_auto-cancel,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1009,policy_auto-cancel,21V,Y,N,NA,POLICY_CHANGE
1010,policy_auto-cancel,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1011,policy_auto-cancel,21SV,Y,N,NA,POLICY_CHANGE
1012,policy_auto-cancel,21SM,Y,N,NA,POLICY_CHANGE
1013,policy_auto-cancel,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1014,policy_auto-change,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1015,policy_auto-change,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1016,policy_auto-change,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
1017,policy_auto-change,FARM_PL_FAS,Y,N,NA,POLICY_QUESTION
1018,policy_auto-change,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_QUESTION
1019,policy_auto-change,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1020,policy_auto-change,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1021,policy_auto-change,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1022,policy_auto-change,21V,Y,N,NA,POLICY_CHANGE
1023,policy_auto-change,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1024,policy_auto-change,21SV,Y,N,NA,POLICY_CHANGE
1025,policy_auto-change,21SM,Y,N,NA,POLICY_CHANGE
1026,policy_auto-change,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1027,policy_auto-change_vehicle,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1028,policy_auto-change_vehicle,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1029,policy_auto-change_vehicle,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
1030,policy_auto-change_vehicle,FARM_PL_FAS,Y,N,NA,FAS_POLICY_AUTO_POLICYCHANGE
1031,policy_auto-change_vehicle,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1032,policy_auto-change_vehicle,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1033,policy_auto-change_vehicle,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1034,policy_auto-change_vehicle,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1035,policy_auto-change_vehicle,21V,Y,N,NA,POLICY_CHANGE
1036,policy_auto-change_vehicle,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1037,policy_auto-change_vehicle,21SV,Y,N,NA,POLICY_CHANGE
1038,policy_auto-change_vehicle,21SM,Y,N,NA,POLICY_CHANGE
1039,policy_auto-change_vehicle,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1040,policy_auto-renew,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
1041,policy_auto-renew,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1042,policy_auto-renew,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
1043,policy_auto-renew,FARM_PL_FAS,Y,N,NA,FAS_POLICY_AUTO_POLICYCHANGE
1044,policy_auto-renew,SHARED_MM_FARMERSERVICE,Y,N,NA,SHARED_MAIN_MENU
1045,policy_auto-renew,FARMER_SALES_FARMER_TRAINING,Y,N,NA,SHARED_MAIN_MENU
1046,policy_auto-renew,FARMER_VANITY_VANITY,Y,N,NA,SHARED_MAIN_MENU
1047,policy_auto-renew,SHARED_MM_HOMEOWNER,Y,N,NA,SHARED_MAIN_MENU
1048,policy_auto-renew,21V,Y,N,NA,POLICY_CHANGE
1049,policy_auto-renew,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1050,policy_auto-renew,21SV,Y,N,NA,POLICY_CHANGE
1051,policy_auto-renew,21SM,Y,N,NA,POLICY_CHANGE
1052,policy_auto-renew,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1053,policy_auto-vague,SHARED_MM_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.auto.policy.or.add.car.to.existing.auto.policy,POLICY_CHANGE
1054,policy_auto-vague,BW_PROD_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.auto.policy.or.add.car.to.existing.auto.policy,POLICY_QUESTION
1055,policy_auto-vague,FOREMOST_AGENT_FOREMOST,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.auto.policy.or.add.car.to.existing.auto.policy,POLICY_QUESTION
1056,policy_auto-vague,FARM_PL_FAS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.auto.policy.or.add.car.to.existing.auto.policy,FAS_POLICY_AUTO
1057,policy_auto-vague,SHARED_MM_FARMERSERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.auto.policy.or.add.car.to.existing.auto.policy,POLICY_CHANGE
1058,policy_auto-vague,FARMER_SALES_FARMER_TRAINING,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.auto.policy.or.add.car.to.existing.auto.policy,POLICY_CHANGE
1059,policy_auto-vague,FARMER_VANITY_VANITY,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.auto.policy.or.add.car.to.existing.auto.policy,POLICY_CHANGE
1060,policy_auto-vague,SHARED_MM_HOMEOWNER,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.auto.policy.or.add.car.to.existing.auto.policy,POLICY_CHANGE
